# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 27 14:21:49 CET 2024 [seed=1732713705419]
# sim11_biased_2.5_500_tipSwap.xml
state	joint	prior	likelihood	regions.clock.rate	regions.rates.Region1.Region2	regions.rates.Region1.Region3	regions.rates.Region1.Region4	regions.rates.Region1.Region5	regions.rates.Region1.Region6	regions.rates.Region2.Region3	regions.rates.Region2.Region4	regions.rates.Region2.Region5	regions.rates.Region2.Region6	regions.rates.Region3.Region4	regions.rates.Region3.Region5	regions.rates.Region3.Region6	regions.rates.Region4.Region5	regions.rates.Region4.Region6	regions.rates.Region5.Region6	regions.rates.Region2.Region1	regions.rates.Region3.Region1	regions.rates.Region4.Region1	regions.rates.Region5.Region1	regions.rates.Region6.Region1	regions.rates.Region3.Region2	regions.rates.Region4.Region2	regions.rates.Region5.Region2	regions.rates.Region6.Region2	regions.rates.Region4.Region3	regions.rates.Region5.Region3	regions.rates.Region6.Region3	regions.rates.Region5.Region4	regions.rates.Region6.Region4	regions.rates.Region6.Region5	regions.indicators.Region1.Region2	regions.indicators.Region1.Region3	regions.indicators.Region1.Region4	regions.indicators.Region1.Region5	regions.indicators.Region1.Region6	regions.indicators.Region2.Region3	regions.indicators.Region2.Region4	regions.indicators.Region2.Region5	regions.indicators.Region2.Region6	regions.indicators.Region3.Region4	regions.indicators.Region3.Region5	regions.indicators.Region3.Region6	regions.indicators.Region4.Region5	regions.indicators.Region4.Region6	regions.indicators.Region5.Region6	regions.indicators.Region2.Region1	regions.indicators.Region3.Region1	regions.indicators.Region4.Region1	regions.indicators.Region5.Region1	regions.indicators.Region6.Region1	regions.indicators.Region3.Region2	regions.indicators.Region4.Region2	regions.indicators.Region5.Region2	regions.indicators.Region6.Region2	regions.indicators.Region4.Region3	regions.indicators.Region5.Region3	regions.indicators.Region6.Region3	regions.indicators.Region5.Region4	regions.indicators.Region6.Region4	regions.indicators.Region6.Region5	regions.nonZeroRates	regions.branchRates	regions.treeLikelihood
5280000	-1069.0165938153928	-145.3086118452526	-923.70798197014	0.26772627257526666	0.31808973719843303	2.6835050381597605	0.5982608632017441	0.11944827038668988	0.012819537403678815	5.481804956827186	0.12437846125600514	0.48314573017735296	0.7147637901818693	1.9934514982644644	0.8854487413067911	0.7280084998078984	0.6148722870937238	1.4950426238120629	0.029668915935510153	0.09596185221866993	1.2393361318201563	0.776043765814972	0.26188457134841225	1.2019383243223247	0.6338112279927894	1.7482518312971507	0.8145047948585855	0.3736693911046898	2.59527226641609	0.7231870281258613	0.423492144824655	0.2686038103767112	0.569186375224257	0.04454189194251217	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	13.0	0.0	-923.70798197014
5320000	-1098.6114993346464	-147.84931876299373	-950.7621805716527	0.23823230287435157	0.342795125095973	2.567256782649528	0.5264877215970972	3.349128203027648	0.5588664192329981	0.046294213482228334	1.2876883428799106	2.394841755748853	0.03560021562628584	2.7730859395505263	1.4424612275564974	0.9477241578836854	0.9432523690059007	0.8596263596669118	0.12315036918442768	1.7081937049155245	1.7611565071812991	1.2875064187453003	0.030272832591190225	0.8987200206812079	0.5548216481456796	0.7119433194449628	4.444121154822713	2.7969118404816773	3.426076986338863	0.1201387940237586	0.16000540165862417	1.1035335480012027	0.6783007106745242	0.1005132819711507	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	14.0	0.0	-950.7621805716527
5360000	-1053.3793100087028	-120.37708451674519	-933.0022254919575	0.20806338264773747	0.40623667057635615	1.4889849920848133	0.32461803760854896	0.49632247284428027	0.06473580767468112	0.8500243034196087	0.3120666504365308	0.11393824659084616	0.8826762748692936	1.7236133619001326	0.8422186505146233	0.7745471854601017	0.32420219761090496	1.1639356294545842	2.112227221026015	0.20936345457868236	1.200650764471918	1.0731823192350727	1.5577674225049345	1.747833764848719	0.530683743654864	0.5549714754895231	0.01557426100086537	0.004238591764457064	4.008478812955073	0.3389954242448487	0.5828856843400955	0.5641213950635501	0.6069591615364742	0.7017727648559179	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	13.0	0.0	-933.0022254919575
5400000	-1062.395105863184	-144.28086497351126	-918.1142408896727	0.24837854899104028	0.14738948150762968	2.17851463293838	0.40703173089445155	0.38831657401741354	2.9135090486798676	0.19856436358750867	0.11389311901279747	2.3231536361184477	0.006316458695268554	1.8414145682351977	0.990899552925567	0.7070189545173798	0.9909681894703958	0.010648929597278109	0.08307520465391116	1.3782428084634002	0.9917646511684488	0.5678972467146063	3.1177959441324576	0.3903962608975674	0.6034460640473498	0.7439973688441051	2.6713603482751394	1.830240356444398	2.1646241345539043	0.10270536128525881	0.05386091344679298	0.528420284586628	1.1575235975321725	0.41950963559201304	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0	-918.1142408896727
5440000	-1100.588342228055	-147.89258681782871	-952.6957554102262	0.2639832320382491	0.060090120007033024	3.5585431595321175	0.942239051200469	0.7504090170037628	0.47967443214338096	0.07837170253804182	2.4179628004843208	1.3937678597673777	1.1257600532588075	1.950872032876651	1.5672762603361294	0.7989039569117191	0.5235455515380908	0.25577388864525186	0.5620372646233328	0.008081186438418013	1.6910829109158076	0.7700203682770842	0.7400861008695184	0.025358000086600996	1.0450996695843169	1.6803388710164846	0.8164258204520541	0.35351250786443533	3.226789589189196	0.4334891306860672	1.1774668562659365	0.41371164617921274	0.893088055270191	0.5242285889917796	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	15.0	0.0	-952.6957554102262
5480000	-1101.460494432107	-156.1867564473391	-945.2737379847679	0.2792327042690838	0.34572979283812005	2.3470823216449284	3.205068485223295	0.23090003419682012	0.0423761610403895	0.36881912329676186	0.701318135953494	0.4237290262998991	0.7924692333886516	2.1287220928022266	0.7212093547759535	0.7095581560025679	1.5943792005770698	0.15039048400879318	0.15031222603448113	0.26409525704452586	1.0265783315659063	0.9062646055530683	4.038547493920427	0.8168952835682255	0.2961034201014621	0.16925042173651006	1.3229645436108108	0.14097877900851713	3.0290105048216978	1.3162952257046396	0.1032347178598744	0.4217688921250941	0.1487472668132186	0.2487576281731266	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	15.0	0.0	-945.2737379847679
5520000	-1071.232373215385	-132.68562907579152	-938.5467441395934	0.22141856596717993	0.20335647420045286	0.8878309674582303	1.4395470500242622	0.7999526513188411	0.23138964596883616	0.6681268090017916	1.8953915440831997	0.3294442272490112	0.06778299173374326	1.4085322436448853	0.9565085032950142	0.9594582572802112	1.7553965838737675	0.017963117461222665	2.669668853791578	0.2130645513147549	1.3066513504776098	0.20603662596259253	0.6784148950171742	0.28316669256567867	0.6870740634583193	3.6373234574730744	1.1843520093288622	2.994393890476087	3.571661246222599	0.26188161456436654	2.4179134299923692	1.7353619530739877	0.7469598885508247	2.0909604691749117	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	-938.5467441395934
5560000	-1072.0706698975018	-141.78954204081666	-930.2811278566851	0.2563989767488355	1.339560895041081	0.8016653969043508	2.2251671159592292	0.34913892281606496	0.05976014162691857	0.06473979927815647	1.7355976983377501	0.013037911790268003	2.466322418103436	1.561461468726945	0.9555967535838455	0.7250991862607398	1.129577554614734	0.696119173820594	0.07523921295019054	0.08122060701339058	1.0944381180663172	0.9731618719648942	0.4473409399521952	0.1274723164177503	0.5664640568907512	0.1244725752034328	0.39069618384631427	1.0705483468504744	4.002558666061248	0.5540996351981953	0.8130505060841086	0.9448720341352287	1.1176079868213034	0.5873916623391193	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	12.0	0.0	-930.2811278566851
5600000	-1073.0869184391145	-135.29054748859397	-937.7963709505206	0.2286048097773165	0.03191860947045363	0.7440188165913226	0.6965911697750894	1.1934048944885136	0.8142844189285768	1.089740850588172	0.34122480468806426	0.7859813900753324	0.3436269200861005	1.9727513305663735	0.9906860976563949	0.8458642798927021	0.2984118299658825	0.6167092582863238	2.5671786710771722	0.6475631970308595	1.8898708250531084	0.09497623616989766	0.39699697784796023	0.1995070256786105	0.4037746257924029	0.931569269523043	0.437729882094635	1.6898149347783957	3.729680798192535	0.5162622983116738	0.0887314982713691	4.197998846874003	1.1091075905093013	0.3555925745486767	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	15.0	0.0	-937.7963709505206
5640000	-1065.8501146280269	-121.27562886136556	-944.5744857666613	0.21546409052045046	0.8265556037759406	1.828240786635813	0.38092190434266443	1.473350517492373	0.03927607344488929	0.5009741716764972	0.7466618831997577	0.2920354237704498	1.8887336145975044	1.55826308434245	0.7603874892091638	0.6387342409393733	1.0748624699453504	1.7425553372046152	0.39685563590937967	0.1527077960675399	1.2537088264086391	0.586965043604356	2.3365606276902664	0.16889486729403838	0.6521439694054343	0.10712210248311371	0.025961747138799767	0.4240206360082757	3.098679391819373	0.5069272192605428	0.19578326954469835	0.3745658114097149	1.0387063847695568	0.37861797283253157	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	13.0	0.0	-944.5744857666613
5680000	-1078.017763359094	-132.299223407312	-945.718539951782	0.23459240144554117	0.26307801820774646	2.2328653873294173	0.19008235374600307	0.4877780963064011	1.3891964147545803	0.7559264879165113	2.4193274843227375	0.45198788596698847	0.29371998564707014	1.9601040139357437	1.2564259789059036	0.9108463842202886	0.33104679199061326	1.4400767373627896	0.16210263650500134	0.6598010634712702	1.6488961700734577	0.8477179761334795	0.3774897430818111	0.1325628000785611	0.8522027651413367	1.7393940261384302	0.37894722975577466	0.024568531983730445	3.6739935602548197	0.6994784569157805	0.54540436950699	0.58534462367726	0.5965576429235095	0.23624568541729327	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	14.0	0.0	-945.718539951782
5720000	-1061.9592319521398	-95.54964940661569	-966.4095825455241	0.14467685976904807	1.9435189737359868	2.2104106282237166	1.9026348141008385	0.13677054206831846	1.3155480886133333	1.0411465558398187	0.1218420508597373	0.43163807148463496	0.5689371726979652	1.9343753272441497	1.3323623253298151	0.855544075476287	0.07094473546084426	0.17513618939191977	0.34721670657685816	0.20018939878589287	2.0793048428495444	2.6821186051383106	0.13238290396366167	3.5010791910084116	0.8000559746696566	0.507955315992236	0.10626243009911655	0.4683403345878322	2.1729697174345977	0.49495173832589784	0.1242378233104697	0.5194021931412361	1.0250883359707208	0.252417026748606	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0	-966.4095825455241
5760000	-1102.8696603858373	-143.2233730804825	-959.6462873053548	0.24023278497908945	1.438045512784755	4.287969066418896	0.5550986522752285	0.3846013608816617	0.6015291638201617	0.49398066412694663	0.4323727428351234	3.218810208581274	4.581264033004491	2.0513692711616116	1.1149778112722135	1.0872889618915709	1.3412354140021565	0.510757898707108	0.06404494839206804	0.05320810433930139	2.5442808402030157	1.9828215588155134	0.6690411066634251	0.6875278283299212	0.719156315346087	0.24927160684947933	1.1424897171358044	0.08111414180813514	5.262337468838964	1.4159477843367327	0.7942024774842804	0.27916242702304217	0.2165321182115905	0.11372455153746175	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	-959.6462873053548
5800000	-1097.7593822386539	-148.88539460613336	-948.8739876325204	0.2657145765143893	6.394019214982406	3.8164940561254106	0.05024167215947296	0.11478562341650599	0.21920262456258832	0.11965396692432441	0.7742750094328644	1.1101854955525576	1.939778900956942	2.3755604492765774	0.8951353582558991	0.710309847567281	0.13139913732105696	0.4790380155658214	0.034212862952965925	0.8760785756070925	1.4690507745855523	0.2598441226349491	0.2393871253863311	0.28154844687444547	0.4345225654050871	0.7441126695733544	2.2201442744829922	0.5215158612280226	2.9195655902707185	1.6644190433685861	0.26819506747137634	0.67977838934632	0.14247368595947246	0.42746739852588983	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0	-948.8739876325204
5840000	-1101.6673203423618	-97.83162995104277	-1003.835690391319	0.15852079787143372	0.7159423148455389	0.2452504183609033	1.2354988306782524	0.709111324236993	3.6993099565461987	2.5467476402135785	0.2784865557932399	0.29921148133670206	0.1813784410714974	2.1274880963138343	1.1698190569308784	0.5855175091646726	0.17942714672760174	0.363030315478202	0.9361770567192085	0.25045552176803326	2.2064771326049297	0.0383383564607325	0.8273014459888193	0.2631542713299567	0.4670546994647611	0.35372468531747564	0.2024444290974298	1.1710678451602268	3.4041766101226067	0.2886487017615975	0.5670972115994953	0.797569435551071	0.26152931250761247	0.7777285278368816	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	13.0	0.0	-1003.835690391319
5880000	-1093.1982112407693	-126.61619099607483	-966.5820202446944	0.20178090448429062	0.021179145929993693	4.005470591145299	0.7144470140568805	0.6160596925949026	0.4063225916902029	0.5215148953415629	0.004220640635626011	0.39551647028743897	3.498304847792271	2.782197928277859	1.3807243355550287	1.2992076073476293	0.15113336369708436	0.7969547054555239	0.6517025538657102	0.8973184784261402	1.3616001632214878	1.5167379094477118	1.4802153347536735	0.6179247669869931	0.8287156077682537	0.06942661478383542	1.5169656588875065	0.09455781003756449	0.6898089602978945	0.00931360366026358	0.36106057202558667	1.4694314369049473	1.1999547887053388	1.8148767499820757	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0	-966.5820202446944
5920000	-1089.2516369461503	-135.47636079794728	-953.775276148203	0.23260508979375694	0.19840336273361753	2.496235542850219	0.024815224075327526	0.04506742162610146	5.559643994348944	0.09784637042363507	0.5809182828359247	0.8901331208612296	0.9725037458642874	1.9918717093269935	1.2365166692208152	0.4576483319580462	2.040123303749752	0.002573431921862331	0.2832776621718031	2.765972682617724	1.122945800884748	1.0389516910524346	0.23824931541875846	0.19515682860486044	0.7652712000065225	0.82990604824528	4.455509301810155	0.5461706182321214	2.4285531497097668	0.020782762297717097	0.5556549725073161	0.2953553581302936	0.7526271655175827	0.3586531436608404	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	13.0	0.0	-953.775276148203
5960000	-1052.6740047860617	-115.40420995298658	-937.2697948330751	0.2085694026738574	0.16681884111932865	0.975223290735166	0.4232882682555098	0.258939721761913	0.05001344544065921	0.03804104205316466	0.6931129755522022	0.7980693797165537	1.9498347121447295	1.5169265772700253	1.1979161067997661	0.9496514746451252	0.613068993689337	0.011600607755782337	0.7986033121426848	0.09814023795737165	1.745612000373957	0.6946141855835853	0.09829810018439351	0.2544796010738137	0.4976838000387364	0.4772640016996281	1.1166841809916805	0.06473869446672588	2.9721672187679866	1.3172728890259335	0.9040412098867412	0.3362082418748234	0.3792298981415565	0.35440354271416014	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	14.0	0.0	-937.2697948330751
6000000	-1072.3333773126324	-130.4384829045757	-941.8948944080566	0.22881730275317688	0.7080208863102081	1.8473169063850758	1.235775187972445	0.9667025765636638	0.675710369291638	2.339579460068743	0.31763305236103523	0.46391560687105415	1.1323947798252898	1.531083600568764	0.7175020888489927	0.7563901189353751	0.11750745875031027	0.035503899303058244	1.0052934026718867	1.3464024720635086	1.3491633183764011	2.059358969141561	0.39237431933549166	0.08688577986397344	0.6438149541377264	0.27224846232300903	1.6039713255999377	1.8526217553494244	2.754639271335253	0.7116482290914243	0.6955390475273991	0.2502700920317247	1.3707494522940926	0.3797464328027863	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	-941.8948944080566
6040000	-1103.095777804535	-137.4917555348432	-965.6040222696918	0.2392146262464362	0.5663039730238645	3.6204971226003795	0.0712638732317342	0.06550238837040501	0.9301684187642729	0.5261600130522424	1.3152817434692525	1.4720033591201207	1.7793909849365628	2.630668778512641	1.1024709602768552	1.0458768414627204	0.7057030400549776	0.24900849882475895	0.42262993992198045	0.9733768670865066	1.9234999561904036	0.7433556959579207	0.5098007823535773	0.5506300066200519	0.6772289445129827	0.5478265743942946	0.058042766360144424	1.476495456047118	4.105541069584939	0.7923117934138619	1.5206792026058809	0.5902463915905439	0.8593980663692027	0.4495976093528858	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	-965.6040222696918
6080000	-1077.2892734181064	-121.21495960646439	-956.074313811642	0.2182273996236763	0.2460833081943566	2.8671469518808435	0.8083864633991	0.7250774591901408	1.1852544277888326	0.0679958540176239	0.1582545093095266	0.5684101513746488	0.2895200301513178	1.996910472512536	0.8464938092733524	0.762673554694498	0.05451981646956684	0.15476219788911447	1.3449123118091495	0.7122033552588986	1.6004515291793295	1.1355619352492	0.09039829344995151	1.0985759430700224	0.44804580865965493	0.775225201118336	0.374233709464612	2.453155878622066	1.4483623868503703	1.1701034604229243	0.4723088541727734	2.690262750680331	0.07676409199561693	0.06545283506449484	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	11.0	0.0	-956.074313811642
6120000	-1047.2763195404382	-134.96962077820783	-912.3066987622304	0.23548881192633134	3.0802641521527128	0.7604326727188385	0.9837838976198272	0.7937161341188543	0.777521098060041	0.47153796725695646	0.7651511464555687	0.4775369195333093	0.24577597362613718	1.0988958114135707	0.9689506009039471	0.5974836654063201	1.380990903937477	2.0403289593971774	0.18115324807050748	1.1773806116659895	1.1193646868984222	0.20051459061648236	0.6376834491753995	0.4151679094115752	0.44184761922488125	0.23830810359083374	0.15599308271902504	0.09610067551873001	2.8937119477636153	0.891376877105532	0.1536621876564448	1.0298354102747473	0.2474447371004409	0.2530859656462108	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	14.0	0.0	-912.3066987622304
6160000	-1075.8819725295389	-130.73546535623518	-945.1465071733036	0.2096286079785984	0.08031351245989393	0.9188635598944775	1.1927043846081855	0.8146154886227023	0.40171222927334993	1.3501105801798392	1.5760104980719682	0.18401092681005093	0.517192042681837	2.2793502062906237	1.0268359759787367	0.8655327100290795	0.5867856188113645	0.09146118862848801	0.28840320321442514	0.862132073800516	1.6023346134905063	0.5869707458815142	0.3711358665464515	0.5847719434907928	0.559480771938452	0.3885301439933335	1.5993887232325026	0.21528839955122628	3.279212272787246	0.10604548279877145	6.363430016691414	0.0917648251859501	0.23801955450784104	1.5240186437302312	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	16.0	0.0	-945.1465071733036
6200000	-1105.4210940538815	-122.53805711786549	-982.883036936016	0.20959992756238072	0.6430916883167278	1.6543419035911566	0.32570160162870265	0.32743417802295965	2.031513682639646	0.42158093903378674	0.5519267315037962	3.1958309176132293	0.9757695379763496	1.8819275197883474	0.8099695754121058	0.9362077310180223	0.9137723807126121	0.5126763638469226	1.3340630382411494	0.9270659223136882	1.565415188141615	0.11522034226228538	0.1844260451137763	0.17391094158840767	0.6987482832328502	1.5153001339772538	0.51558305862436	0.1662344737790277	2.948151414297152	1.4631231614358022	0.28418811510569186	0.5580259678034205	0.14065353296258415	0.631342444780593	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	14.0	0.0	-982.883036936016
6240000	-1046.5220432297156	-135.47903086192667	-911.0430123677888	0.2216052416013324	0.1307080162572584	2.8691817213250435	0.20512713176851516	0.12783196047824502	0.2903677677880521	1.2713403105492178	0.0641329523639804	0.0482162566014593	0.05733381048984879	2.1379431036568577	1.115826242761796	0.7241982146218939	0.8677162356221071	0.4399995657100711	0.20702624118612373	2.042167375268836	2.548526402967554	0.8127427307102741	0.1685394821540831	1.5239046631274042	0.6915613902903276	1.129384682926287	0.6566599954624394	0.6649561059046704	3.4283633895743746	1.4977804191070905	2.36813846103882	0.8507563665278225	0.13492360147112495	0.4417559601957481	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	17.0	0.0	-911.0430123677888
6280000	-1085.8571480844437	-131.51075289114328	-954.3463951933004	0.2173208332745302	0.9692799317728049	2.164669497791328	0.520195804886737	0.786423364399972	2.2603889665394608	0.6661227596934555	0.8970949935478083	0.05850216730948026	1.1571335548371422	2.3547767070715326	0.9304047232162381	1.3750864210397655	0.9798532963099775	0.6151063376724686	0.1287479116113957	0.11551533481987171	1.853488432888808	0.8867582676899639	0.2240680954506259	0.407663571322348	1.300347815146853	0.5538760546418254	0.05049802165895715	1.984285221565473	3.373676913797142	0.23912733046262052	0.11605110481147786	0.5782409818126687	1.3119158287123263	1.746252373274308	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	14.0	0.0	-954.3463951933004
6320000	-1057.8208969120883	-141.82729719534856	-915.9935997167397	0.25395618267421105	0.3028956794588129	1.7578911311001848	0.34502749607495947	0.2661790055048262	0.2959567753444778	1.4333054380787817	0.29773243796655524	1.961505785494714	2.202888879629613	0.9309890207838474	0.8755189290339369	0.4520243656024907	0.9047651529119207	0.20116631716594785	0.4607828991937467	1.1388484819396654	1.0064657888216055	0.5598402523131237	0.5226064765440033	0.6644278719635397	0.41597801908838433	2.108409112696431	0.16811483978621308	1.6270268904981786	2.6118545343997646	0.1549857421489463	0.014454936178826252	1.5807052610605759	0.5958163973281627	0.8304681547612436	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	14.0	0.0	-915.9935997167397
6360000	-1102.548246117868	-178.1017669105146	-924.4464792073534	0.2903102700459888	0.5727724406104513	3.4531547596652006	1.5298607314585944	1.483270421994394	0.7868149190029475	3.5835792484290128	2.802793301786605	2.102320559610662	0.33910940137212914	2.215847921285131	2.305225429973177	1.008075336100527	1.2146106144892388	3.002937818207005	0.729480778653247	0.7643250238209811	2.939877614654233	1.3288216227926146	2.100420508258409	0.2960112191485504	1.2766713676063375	1.9508361943689883	0.8536974109417075	1.7115645298514404	6.100195529068295	2.7755850660005024	0.030634537408888395	1.3289427573399653	0.7964237385712267	0.9095148509615406	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	13.0	0.0	-924.4464792073534
6400000	-1065.3996443428705	-143.9373098809446	-921.4623344619259	0.25044608695191173	1.7366441262041137	0.3575108346899311	1.7442732037730786	0.26289508006957296	0.27931934722109736	0.05827933697321275	0.6110109036008139	3.5012290164427307	1.5336096011420075	0.9551122220750982	0.9980571437132877	0.3916257217957127	0.21970601869880388	0.7341449891578768	0.15488514492283845	0.8196744194503945	2.09497079488912	0.7158915075994564	3.0117248741475944	0.08005354834062965	0.6080820531726573	2.0563057601907837	0.46869831505837595	0.27939579130171843	4.983910430782642	0.7168843827533901	0.40106651578861524	0.7303112004043142	0.020849058289599258	2.0151908486829937	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	12.0	0.0	-921.4623344619259
